id,title,manufacturer,price,__source
3411,jumpstart kindergarten (jc),,9.9,google
1259,print shop 22 pro publisher deluxe,encore,99.99,amazon
1819,encore inc print shop 22 pro publisher deluxe,,85.07,google
57,museums of the world,topics entertainment,19.99,amazon
3464,topics presents: museums of world,,12.9,google
456,clickart fonts (2006) by encore,encore software,19.99,amazon
3913,encore software 10463 - clickart fonts (2006) by encore,,17.97,google
24,data protection suite,stomp inc,69.99,amazon
2802,data protection security suite 2005,,59.9,google
716,avid liquid pro,avid technology,1942.6,amazon
4191,avid liquid pro 7.0 video editing hardware/software bundle for windows professional editing software,,899,google
657,emedia guitar basics,emedia music,0,amazon
1597,emedia music corp emedia guitar basics,,16.64,google
312,norton antivirus 2007,symantec,39.99,amazon
1940,symantec norton anti-virus 2007 windows,,39.99,google
1030,final draft av 2.5 win/mac,final draft,199.99,amazon
3683,final-draft final draft av 2.5 screenwriting software - mac/win screen writing software,,199.95,google
1060,web.com site builder & hosting suite sb by web.com,encore software,49.99,amazon
3414,encore software 10652 - web.com site builder & hosting suite sb by web.com,,41.97,google
1313,brain builder,core learning,19.95,amazon
2015,sos aggregation company brain builder - core learning,,15.91,google
60,trudy's time and place house ages 3-6,ibm,0,amazon
3469,trudys time & place house,,9.9,google
787,hoyle 4-pack 2006,encore software,19.95,amazon
3930,encore software 11050 - hoyle 4-pack 2006 - win 98 me 2000 xp,,18.97,google
736,adobe creative suite cs3 production premium upgrade,adobe,799,amazon
1367,production prem cs3 mac upgrad,adobe software,805.99,google
1789,adobe cs3 production premium upgrade,,822.99,google
4380,production prem cs3 mac upgrad,,808.15,google
41,imsi turbocad designer v.11,imsi,39.99,amazon
3406,imsi turbocad designer 11,,12.9,google
1017,language lab german,topics entertainment,39.99,amazon
2172,topics entertainment 40206 - instant immersion german lab (software/audiobook/workbook) - win 98 me 2000 xp/mac os 9 or x,,34.97,google
1289,business card factory deluxe 3.0,nova development,29.99,amazon
1857,nova development corp business card factory deluxe 3.0,,28.3,google
1280,national parks: enhanced scenery add-on for microsoft flight simulator 2002 & 2000,abacus,19.99,amazon
1845,abacus national parks enhanced scenery,,17.55,google
1134,comic book library,marvel,49.99,amazon
2299,git comic book library collector's edition vol. 1,,19.99,google
971,instant immersion ingles audio deluxe,topics entertainment,0,amazon
2199,topics entertainment instant immersion ingles audio deluxe,,17.55,google
619,ideasoft photo clip art 10 000,nova development,0,amazon
1653,nova development corp ideasoft photo clip art 10000,,7.81,google
1079,tropico 2: pirate cove (mac),destineer inc,29.99,amazon
2360,destineer tropico 2: pirate cove,,29.99,google
372,readiris pro 11 corporate edition,iris inc.,399.99,amazon
4190,readiris pro 11 corporate edition for pc,,349.99,google
753,microsoft office & windows training professional,topics entertainment,49.95,amazon
2860,microsoft office and windows training professional,,29.99,google
598,adobe pagemaker v7.0.2 cd mac-upg ( 17530402 ),adobe,138.45,amazon
2318,adobe pagemaker 7.0 for mac version upgrade,,79.99,google
266,intervideo dvd copy 5 platinum,corel,49.99,amazon
3747,corel intervideo dvd copy 5 platinum software for windows authoring software,,49.95,google
626,steinberg halion symphonic orchestra virtual instrument (academic version),steinberg,374.99,amazon
1655,steinberg software halion symphonic orchestra - educational edition,,545.51,google
112,foreign policy & reform (win/mac) (jewel case),fogware publishing,9.99,amazon
3052,fogware publishing - 10356 - high school us history 2 - foreign policy & reform,,6.84,google
1296,starry night astronomy screensaver win/mac,imaginova,19.99,amazon
2055,orion/imaginova starry night screensaver,,16.27,google
676,lightroom 1 mlp retail ue 1u,adobe,299,amazon
1724,adobe photoshop lightroom,,264.99,google
832,global software smart steps 2nd grade ( windows macintosh ),global software,0,amazon
4131,global software a0447jch - dk smart steps 2nd grade - win 95 98 me 2000 xp vista,,9.08,google
581,hoyle board games,encore,9.99,amazon
3946,encore software 10027 - hoyle board games (win 98 me 2000 xp),,7.47,google
348,microsoft office & windows training,topics entertainment,29.99,amazon
2948,microsoft office and windows training (win 98 me nt 2000 xp),,29.95,google
819,mavis beacon 17 standard,encore software,19.95,amazon
4193,mavis beacon teaches typing 17 standard (pc/mac) encore,,19.99,google
522,microsoft visio standard 2007,microsoft,259.95,amazon
4210,microsoft office visio standard 2007 (pc),,249.95,google
186,learn2 training for microsoft powerpoint,topics entertainment - software (consignment),9.99,amazon
2881,learn2 training for microsoft powerpoint (win 95 98 me nt 2000 xp),,9.99,google
77,age of mythology (mac),macsoft,19.99,amazon
2969,destineer inc 10307 - age of mythology (mac 8.6-9.x (classic) x v10.1 or higher),,17.97,google
795,ca arcserve bkup r11.5 win client vss software snap-shot- prod only,computer associates,0,amazon
3957,computer associates babwbr1151s33 - brightstor arcserve backup client for vss software snap-shot v.11.5 for windows with service pack 1 - add-on - backup & recovery - 1 server(s) - complete product - standard - multilingual - pc,,799.97,google
748,rollercoaster tycoon 3: soaked,aspyr media,19.99,amazon
1714,rollercoaster tycoon 3 soaked,,23.99,google
532,quickbooks pro 2007 for mac (mac),intuit,199.95,amazon
2285,intuit quickbooks pro 2007 for mac,,185.99,google
3879,intuit quickbooks pro 2007 software for mac finance software,,189.95,google
485,on hand spanish 1-2-3 ( windows ),on hand software,9.99,amazon
3797,csdc jc212 spanish 1-2-3 - on hand software,csdc,9.99,google
1125,adobe solution expert support,adobe,299,amazon
3039,adobe 09951404 solution expert annu all,adobe,233.99,google
799,hp dss software - ( v. 4.0 ) - complete package ( t1936aa ua0 ),hewlett packard (consumables),630.36,amazon
2167,hewlett packard t1936aa ua0 - hp digital sending software 4.0 - complete product - document management - 1 device(s) - complete product - standard - multilingual - pc,,342.97,google
3955,hp t1936aa uao digital sending software 4.0 (10 device license),hp,369.99,google
574,microsoft mappoint 2006 with gps,microsoft,349,amazon
4392,microsoft mappoint 2006 with gps locator (pc),,349.99,google
40,the print shop 22 deluxe,encore,49.99,amazon
3413,the printshop v22 deluxe,,29.9,google
1294,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99,amazon
2066,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93,google
1080,adventure workshop 4th-6th grade 7th edition,encore software,19.99,amazon
3459,encore software 10119 - adventure workshop 4th-6th grade 7th edition - win xp,,18.97,google
956,apple logic pro 7.2 retail,apple,999,amazon
3654,apple/emagic logic pro 7.2 software music production software,,999,google
1101,steinberg cubase studio 4,steinberg,499.99,amazon
2731,steinberg cubase studio 4 software music production software,,399.99,google
1229,adobe photoshop cs2 advanced techniques by julieanne kost,software cinema,0,amazon
2445,software cinema dvd-rom: dvdrom: photoshop cs2 advanced techniques (training) photoshop software,,159.95,google
90,emc retrospect 7.5 professional for windows upgrade,dantz,0,amazon
3003,retrospect 7.5 prof win upg only pz24a0075,emc,54.68,google
1085,burning monkey solitaire 4.0,freeverse software,24.95,amazon
2348,freeverse burning monkey solitaire 4.0,,24.95,google
855,micromat podlock (mac),micromat,69,amazon
1552,micromat podlock ipod utility software,,39.99,google
1008,norton internet security 2008 10 user,symantec,199.99,amazon
2897,norton internet security 2008 10 user,,199.99,google
625,apple final cut studio 2 upgrade from final cut studio (mac),apple,499,amazon
1657,apple final cut studio 2 upgrade from final cut studio,,499.99,google
552,corel snapfire plus [ignite photo fun],corel,39.99,amazon
1904,corel corporation corel snapfire plus,,37.2,google
1174,adobe indesign cs3 upgrade from pagemaker [mac],adobe,199,amazon
2286,adobe indesign cs3 for mac upgrade from pagemaker,,205.99,google
754,internet cleanup 3.0,aladdin systems,29.99,amazon
1702,allume internet cleanup 3.0,,24.99,google
185,iremember digital scrapbooking 2.0,intriguing development,39.95,amazon
2913,iremember 2.0 - intriguing development,,32.99,google
909,oxford world encyclopedia,tri synergy,19.99,amazon
1532,tri synergy inc oxford world encyclopedia,,16.31,google
786,jeopardy! deluxe,encore,19.99,amazon
3931,encore software 14110 - jeopardy! deluxe - win 2000 xp vista,,18.97,google
722,steinberg nuendo 3 digital audio software,steinberg,2499,amazon
4165,steinberg nuendo 3 music production software,,1999.99,google
1160,apple mac os x tiger 10.4.6 (mac dvd),apple computer,129,amazon
1805,apple mac os x 10.4.6 tiger,,119.99,google
542,apple ilife '06 (mac dvd) [older version],apple computer,79,amazon
1585,apple ilife '06,,79.99,google
2867,ilife '06 mac - apple - ma166z/a,,47.8 gbp,google
3612,apple ilife '06 software av production software,,79,google
739,iris readiris pro 11.0 (mac),i.r.i.s.,129.95,amazon
1787,iris readiris pro 11 mac ocr,,109.99,google
25,kids power fun for girls,topics entertainment,19.99,amazon
2808,kids power fun for girls,,15.9,google
1341,instant immersion hawaiian audio,topics entertainment,0,amazon
2010,topics entertainment instant immersion hawaiian audio,,12.05,google
356,ringtone media studio 2,laplink,19.95,amazon
4205,ringtone media studio (pc) avanquest,,19.99,google
529,zoo tycoon 2: marine mania expansion,microsoft,19.99,amazon
2963,zoo tycoon for windows,,25.99,google
981,instant immersion italian v2.0 (large box),topics entertainment,29.99,amazon
2208,topics entertainment instant immersion italian 2.0,,17.55,google
38,the big mix (mac),aladdin,59.99,amazon
3421,the big mix,,36.9,google
496,microsoft windows vista business 32-bit for system builders,microsoft,179.99,amazon
3006,microsoft windows vista business - 32-bit oem,,149.99,google
1138,net ad creator,laughing bird,39.99,amazon
2297,laughingbird the flash ad creator,,34.99,google
98,cold zero: no mercy,encore software,19.99,amazon
3046,encore 28008 cold zero,encore,21.99,google
63,movies on psp,x-oom,0,amazon
3492,movies on psp,,15.9,google
245,dora the explorer: dora's world adventures,activision,19.99,amazon
1507,dora the explorer: dora world adventures pc cd-rom,,19.99,google
621,entertainment partners budgeting (mac),entertainment partners,699,amazon
1652,entertainment partners ep budgeting for film,,415.99,google
916,professor fuji's sudoku (jewel case),encore software,9.99,amazon
3920,encore software 10313 - professor fujis sudoku (win 98 me 2000 xp),,8.27,google
725,omniweb 5.0,omni group,29.99,amazon
1803,omni web 5.0,,23.99,google
199,netmanage upg rumba unix-hp edition level ( 902453-007-c ),netmanage,0,amazon
1428,902453-007-b rumba unix-hp edition - upgrade license - 1 user - volume - level b ( 5-49 ) - c,,147.73,google
3080,902453-007-e rumba unix-hp edition - upgrade license - 1 user - volume - level e ( 1000-1999,,106.48,google
883,adobe creative suite cs3 production premium,adobe,1699,amazon
2284,adobe cs3 production premium,,1749.99,google
3756,adobe production premium cs3 software suite for mac av production software,,1698.95,google
1327,great invasions,strategy first,39.99,amazon
2006,strategy first inc. great invasions,,34.07,google
693,kakuro puzzle addict unlimited edition,global software publishing,9.99,amazon
4145,global software a7163jcw - kakuro puzzle addict unlimited edition - dvd movie,,8.79,google
573,coreldraw graphics suite x3 upgrade,corel,179,amazon
3009,coreldraw graphics suite x3 upgrade windows,,184.5,google
3997,coreldraw graphics suite x3 upgrade (win 98 me nt 2000 xp vista),,179,google
762,i transfer dvds 2 ipod edition (win/mac),me too software,29.99,amazon
1759,me too software i transfer dvds 2 ipod,,29.99,google
857,cakewalk sonar home studio 6 xl,cakewalk,209,amazon
3868,cakewalk sonar home studio 6 xl software music production software,,159,google
1081,stuffit deluxe v 10.0 (mac),smith micro software,79.99,amazon
2343,allume stuffit deluxe 10.0 os x 10.4 or higher,,69.99,google
119,sierra hallmark card studio special edition ( windows ),nova development,0,amazon
3137,sierrahome hse hallmark card studio special edition win 98 me 2000 xp,sierrahome,19.26,google
1087,captain america the complete comic collection win/mac,git corp,49.95,amazon
2351,git captain america: the complete collection dvd-rom,,42.99,google
828,pinnacle mobile media converter,pinnacle,29.99,amazon
4122,pinnacle mobile media converter software for windows ipod software,,29.95,google
1089,e-mu em8685 beat garden x emulator x2/proteus x2 soundset,e-mu,129.99,amazon
2735,e-mu beat garden x for emulator x and proteus x software modules sounds for software,,69.99,google
923,adobe illustrator cs3 upgrade [mac],adobe,199,amazon
1539,adobe illustrator cs3 upgrade for mac,,206.99,google
1072,marine aquarium & goldfish screen saver by encore software,encore software,0,amazon
3409,encore software 10561 - marine aquarium & goldfish screen saver by,,17.97,google
3928,marine aquarium & goldfishscreen saver by encore software,,18.27,google
431,microsoft windows server 2003 client additional license for devices - 5 pack,microsoft,209,amazon
4472,microsoft windows server 2003 client additional license for devices - 5 pack (823930),,158.39,google
500,the printshop business card maker (jewel case),riverdeep - learning company,9.99,amazon
1663,encore inc printshop business card maker,,8.01,google
3926,encore software 2137421 - printshop business card maker (win 98 me 2000 xp),,8.64,google
489,flyboys squadron mac,ientertainment,29.99,amazon
3785,flyboys squadron mac,,24.99,google
1142,adobe captivate 2.0,adobe,1083.95,amazon
3564,adobe captivate 2 software for windows presentation software,,598.95,google
864,vocabulary puzzles grade 1,school zone,14.95,amazon
1570,school zone interactive vocabulary puzzles 1 on track software,,9.45,google
486,pcanywhere 11.0 host only cd-rom xp 98 nt w2k me,symantec,0,amazon
3809,symantec pcanywhere 11.0 - windows,,19.99,google
23,the printshop 20 professional publisher,broderbund,69.99,amazon
2800,printshop 20 pro publisher,,34.9,google
994,irispen express translator,iris,149.99,amazon
2191,iris inc irispen express translator,,142.29,google
815,extensis intellihance pro 4.x win/mac,extensis corporation,199.99,amazon
4023,onone software ice-10770 intellihance pro 4.1 mac/win (buy now and get free cs3 compatibility upgrades),onone software,158.99,google
4180,onone software ice-10770 intellihance pro 4.1 mac/win (buy now and get free cs3 compatibility upgrades),onone software,158.99,google
769,power director 3,avanquest publishing usa inc.,79.95,amazon
1747,cyberlink power director 3,,9.99,google
933,axis & allies (jewel case),encore,9.99,amazon
3912,encore software 11620 - axis & allies - win 98 me 2000 xp,,7.69,google
1241,quicken legal business pro 2007,nolo press,79.99,amazon
1886,nolo quicken legal business pro 2007,,67.94,google
662,microsoft windows terminal server 2003 client additional license for users- 5 user,microsoft,669,amazon
2908,win 2003 ter svr cal 5pk microsoft r19-00846,,762.95,google
4480,microsoft windows terminal server 2003 client additional license for users- 5 user (824048),,719.04,google
1350,train sim modeler design studio,abacus,39.99,amazon
1958,abacus train sim modeler,,29.84,google
1352,ufo afterlight,topware interactive,39.99,amazon
1954,sos aggregation company ufo afterlight - topware interactive,,33.52,google
1045,jackpot tycoon (jewel case),encore,9.99,amazon
2117,encore software 33020 - jackpot tycoon - win 98 me 2000 xp,,8.44,google
169,reel deal casino quest,phantom efx,19.99,amazon
2864,reel deal casino quest (win 95 98 me 2000 xp),,19.95,google
122,watchguard serverlock manager (100 servers),watchguard technologies inc,14995,amazon
3087,serverlock manager - 100 servers,,56543.88,google
660,usa/world extreme landscapes bundle,abacus,39.95,amazon
1598,abacus usa/world extreme landscapes bundle,,38.43,google
961,vegas movie studiodvd+8 plat,sony media,129.95,amazon
1372,vegas movie studiodvd+8 plat,sony creative software,92.99,google
3670,sony vegas movie studio+dvd v8 platinum edition video editing software professional editing software,,129.95,google
742,star wars empire at war (intel only macs),aspyr media,49.99,amazon
1719,aspyr star wars empire at war,,47.99,google
3980,star wars empire at war (mac intel),,49.99,google
1211,enteractive fps creator ( windows ),enteractive inc.,0,amazon
1910,enteractive inc fps creator,,44.58,google
373,magellan mapsend lakes (usa south),magellan,114.66,amazon
4168,magellan mapsend lakes usa south,,99.95,google
413,human body 360,megasystems,29.99,amazon
4236,human body 360 megasystems,,29.99,google
414,web radio recorder,magix entertainment,0,amazon
4238,magix webradio recorder (pc) magix entertainment,,24.99,google
1232,sound forge 9.0,sony media,399.96,amazon
2448,sony media software sound forge 9 digital audio production suite music production software,,299.95,google
473,pro photo essentials plug in suite & iview mediapro 3,onone software,499.95,amazon
3848,onone software inc. ppi-12005 - pro photo essentials plug in suite & iview mediapro 3,,450.97,google
351,is3 stopzilla 4.0 [stop spyware pop-ups id theft],roxio,29.95,amazon
4221,stopzilla! 4.0 (pc) roxio,,29.99,google
74,mac os x server v10.4.7 10-client,apple,499,amazon
2962,apple apple mac os x server 10 4 7 10 client,,499,google
890,instant immersion japanese deluxe 2.0,topics entertainment,39.99,amazon
4386,instant immers japanese dlx 2.,,36.11,google
934,panda antivirus 2007,panda software,29.95,amazon
1536,sos aggregation company panda antivirus 2007,,23.72,google
1219,the movies (mac),feral interactive,49.95,amazon
1919,feral interactive the movies,,47.99,google
609,quicken 2007 for mac,intuit,69.95,amazon
2263,intuit quicken 2007 macintosh,,69.99,google
3551,intuit quicken mac 2007 software finance software,,69.95,google
939,bias peak pro 5 ( macintosh ),bias,599,amazon
3637,bias peak pro 5 software music production software,,499,google
1233,audio success suite edition:sales success,topics entertainment,19.95,amazon
1876,topics entertainment audio success suite edition:sales success,,12.05,google
